id	text
en_001212	你需要包括在每个容器中配多少醋，如果你在用蒸馏水清洗后给每个样品贴上标签，以及它们是_什么类型的样品。
en_001213	30分钟后的质量是多少。^p 24小时后的质量是多少。^p 每个时间段之间的影响是什么。
en_001214	要复制这个实验，我必须知道问题所在，以及在每个容器中倒入多少醋。你用多少水冲洗它们，冲洗多长时间？
en_001215	为了复制这个实验，我需要_一个材料清单，什么样的样品和更简单的步骤。
en_001216	要复制这个实验，你需要知道使用_什么样品。在数据表显示之前，它没有说明使用了什么样品。
en_001217	质量,使用不同的质量。不同类型的材料和不同的容器。
en_001218	对于这个实验，你需要知道你需要在每个杯子里倒多少醋。对于每个样品，我需要知道_什么类型的木材或塑料，以及每个样品应该使用多少。
en_001219	我将确保当我要结束质量时，我将记住不在结束的质量中加入任何化学或其他东西，所以它不会变成负数或_零，因为质量中的处置。
en_001220	我想知道这些容器的大小是否相同。还有，你要做多少次这个实验，直到它准确为止。
en_001221	你需要的额外信息是实验过程。你需要大理石、石灰石、木材和塑料，你还需要质量的起始、结束和差异。
en_001222	请说明你要找的是哪_4种材料的质量。每个容器中必须倒入多少醋。沿途记录数据很重要，不在程序上。
en_001223	首先，学生们应该在第_一步中明确使用哪四个样品。在第三步，学生应该告诉读者，样品要放在装有醋的容器中。另外，最好在第四步中加入一个步骤，在这个步骤中，他们必须重复实验以保证准确性。
en_001224	在这个过程中，需要给出样品的名称，而且在这个过程中，他们错过了_一些重要的步骤，如收集材料和最后的清理工作。
en_001225	我需要^p木材质量=开始_11.2结束11.2 ^p大理石质量=开始9.8结束9.4 ^p塑料质量=开始7.2结束7.1
en_001226	"""为了复制这个实验，你需要知道每个管子里要加多少醋。该小组还需要说明""""样本 ""是_什么。另外他们从来没有在实验/程序结束前放一个步骤来称量大理石的重量。"""
en_001227	为了复制这个实验，我们需要知道在我们测试的每个样品中加入多少醋，_5磅，2盎司等等。此外，我们还需要知道容器是否必须被盖住或敞开。另外，它们应该在什么条件下放置24小时？黑暗？光线？两者都要？这是我们必须知道的，以复制这个实验。
en_001228	要重复这个实验，学生们需要的信息是他们在每_一块上用了多少醋。
en_001229	需要的_三条信息是：哪一个容器在倒醋时保持质量不变？哪一个容器失去的质量较少？哪一个容器失去的质量更大？你也可能需要向四个独立的容器中的每一个倒更多的醋。
en_001230	在阅读了小组的程序后，他们可以添加许多信息。_一个是显示试管中使用了多少醋。另一个原因是在第三步中，该小组可以显示他们用什么作为对照。该小组没有提到对照组。如果有一个对照，那么所有的材料都应该是一样的，但是可以用水代替醋。最后，该小组可以表明他们使用了两个或更多的试验。
en_001231	要重现这个实验，你必须知道有多少醋会被倒入每个容器。你需要知道样品是_什么，你需要多少每种样品。醋的量^p -样品是由什么材料制成的^p -每个样品你要加多少？
en_001232	重复这个实验你需要的额外信息是_一：每个独立的容器中加入多少醋。二，每个样品在每个杯子里加多少。三，你用什么来测量重量。四，样品在什么温度下保存24小时。
en_001233	为了复制这个实验，你需要的信息是，为_什么你需要相同的容器、材料和醋。
en_001234	为了复制该实验，你将需要
en_001235	为了复制这个实验，你需要确定在这个实验中每个杯子里使用了多少醋。你还需要确定实验发生的温度以及使用了多少材料。
en_001236	在实验过程中需要更多的具体信息，如确定每个样品的质量的步骤，在_四个独立的容器中应该倒入多少醋，倒入什么容器，用什么来标示。如果有更多的具体信息，这将是一个写得很好的程序。
en_001237	"""学生们应该包括哪个是最耐腐蚀的，哪个是最不耐腐蚀的，以及他们放了多少滴""""酸雨""（醋）。"""
en_001238	我需要知道如何确定每个样品的质量。我需要知道给容器贴_什么标签。我需要知道如何执行这些步骤，而不仅仅是实验的步骤是什么。
en_001239	在这个实验中，有很多东西在程序中没有提到，而这些东西对于复制实验是至关重要的，首先是没有给出样品的名称，所以我们不知道该取_什么质量。第二，它没有告诉我们在实验开始时要往容器里倒多少醋。最后，我们需要知道在24小时内将样品容器放在哪里。除此以外，这个实验写得很好。
en_001240	在学生们将物体放入溶液中之前，他们应该对每个样品进行称重。学生们还应该为他们的实验做_一个对照，以真正判断他们的数据是否正确。为了使他们的实验做得更好，他们应该重复实验一次以上，看看他们的数据是否相符。
en_001241	复制这个实验需要的额外信息是倒入容器中的醋的量。应该有多少样品材料的质量，是否应该用同样的样品倒入单个容器中。在程序中明确指出要使用_什么样的样品材料。
en_001242	"""我需要复制这个实验的_3个关键材料是""""醋""，几个塑料容器和一个""""三柱天平""。"
en_001243	如果你想复制这个实验，你将需要得到_一个新的起始质量、终止质量和质量差。你还需要找到新的岩石来体验，以找到每块岩石的不同质量。你还需要新的醋，这样它们就不会与其他醋混在一起。
en_001244	你需要复制实验的额外信息是，我推荐的容器有多大。房间的温度是多少，以使其干燥。每个容器里放了多少件材料。
en_001245	为了复制实验，我需要知道样品是_什么，如木材或大理石。我需要知道如何找到样品的质量，如使用三柱天平，我需要知道样品应该有多大。
en_001246	复制酸雨实验需要的_一些额外信息可能包括倒入容器中的醋的确切数量。你还应该知道房间的温度，并确保房间在整个实验过程中保持稳定的温度。最后，为了复制这个实验，我需要知道要用多少蒸馏水，以及我应该如何干燥它。
en_001247	我需要知道每个容器里倒了多少醋，我需要知道样品在_什么温度下，以及这个温度是否在24小时内保持不变。我还需要知道我如何用蒸馏水冲洗每个样品而不损失任何样品，我还需要知道我需要冲洗样品多少次才能去除所有的醋。
en_001248	他们需要包括_一个问题，即他们试图解决什么问题。此外，他们还需要包括程序中的四个样品是什么，以及它们有多大。他们忘记提到的另一件大事是，这些容器在24小时内的气候如何，它们是否都在同一个地方，如在黑暗或光明的地方。这些是需要包括的一些关键事项。
en_001249	他们应该给材料贴上标签。确保秤是经过校准的。确保你有几天时间来做这个实验
en_001250	要复制这个实验，需要知道醋的量，以保持实验的恒定。放入材料的容器也必须是相同的大小，以保持所有东西都是_一样的。材料必须用相同的蒸馏水冲洗，并在相同的温度环境下干燥。
en_001251	为了复制这个实验，你需要知道从哪些类型的样品开始（大理石、石灰石、木材、塑料）。你还需要知道在第_2步的容器中倒入多少醋，最后，应该用什么计量单位来记录质量？
en_001252	你需要复制实验的_一些额外信息是步骤2所需的醋量，你需要什么尺寸的样品，以及你需要把样品放在什么样的容器中。
en_001253	一切都是什么温度？他们应该包括温度和多少醋。还要重复两次。
en_001254	你需要知道用多少蒸馏水来冲洗它。你还需要知道每个容器里要倒多少醋。你需要知道多大的容器。
en_001255	其他信息还包括，这_四种不同的物质是什么。每个杯子里放多少醋。另外，用多少水来冲洗也可以告诉你找出其中的差别。
en_001256	我们需要知道从起点到终点的时间。
en_001257	为了复制这个实验，你需要的额外信息是你需要倒入容器中的醋的量，你将使用多少样品，以及你将用_什么来确定样品的质量。
en_001258	要复制这个实验，我需要同样的额外信息，我需要维纳_什么类型的容器来使用多长时间，我应该自我们用蒸馏水取样和水来确定样品的质量是和样品的实验完成。
en_001259	最弱的样品是石灰石，因为它失去了_1.5g的质量。其他的没有太大区别。在酸雨中最奇怪的样品是木材，因为它没有失去一克。
en_001260	为了复制这个实验，我必须知道这个实验的假设，因为我不知道我在测试_什么。另外，要知道我想证明什么的问题，以及想知道实验结果的结论，如果不包括这些信息，就很难重新发布实验，因为你只得到了程序，而不是完整的实验报告。
en_001261	需要的_一个额外信息是你会把样品放在多少醋里。另一个信息是有多少样品？ 这一点没有说明。最后一个需要补充的信息是你要将样品冲洗多久。
en_001262	要复制这个程序，你还需要知道几个步骤。首先，他们没有说你需要在装有样品的容器中倒入多少醋。另外，他们必须说明你何时称量样品以获得他们记录的起始重量。另外，他们没有说何时记录你的数据，以及你是如何得到质量差异的。
en_001263	你需要在_4个独立的、大小相同的容器中分别倒入醋。将一种材料的样品放入一个容器中，然后对其他样品进行同样的操作。
en_001264	为了重复这个实验，我需要质量的数量，石灰石、木头、塑料，我需要多少区域，这并没有告诉我们需要重复这个步骤，我们需要知道我们需要做多长时间的试验才能知道这个实验是否正确。
en_001265	为了复制这个实验，你需要有足够的证据来证明这_一点。
en_001266	为了复制这个实验，我需要的其他信息是，容器里应该倒多少醋。以及是否所有的醋都应该是_一样多的。需要的更多信息是样品应该用蒸馏水冲洗的时间。最后，还需要的信息是在24小时内把样品放在哪里。它没有说样品是否放在不同的地方。
en_001267	测量数量，在_24小时后。将4个不同的样品放在4个不同的地方温度，并将样品放在他们的区域内干燥。
en_001268	当他们在进行程序时，他们没有包括被测物品的名称。他们也没有说他们在测试_什么。
en_001269	在阅读完程序后，有_三件事被遗漏了。这三件事是：你在每个容器里放了多少醋，你用多少水来冲洗每个物体，你冲洗每个物体多长时间。
en_001270	四个不同样品的质量。^p 他们坐的时间。实验的目的和哪种样品。^p 蒸馏水更好。
en_001271	为了复制这个实验，我们需要知道如何确定步骤_1和步骤6中的质量，或者使用什么仪器。我们还需要知道他们在第2步中想要使用哪种相同的容器。最后，在第5步中，我们必须知道如何以及在哪里让样品放置和干燥。
en_001272	你需要知道为_什么你要把醋倒入4个质量。你需要将相同数量的醋倒入每个样品中。还有，你需要包括4个指定的样品，并说是液体或固体。
en_001273	在我阅读了小组程序后，我确定你需要知道在第_2步中倒入多少醋。你需要的另一个信息是你需要什么类型的醋。你需要的最后一个信息是你应该使用多大的容器。
en_001274	需要的其他信息是在每种材料上使用多少醋。另外，好的附加信息是告诉他们把容器和材料放在哪里。
en_001275	1) 在程序中包括调查期间将使用的材料的名称。^p 2) 每个杯子里应该有多少醋？^p 3) 包括我们应该用什么来确定样品的质量。
en_001276	样品有多长，醋有多少，容器应该有多大。
en_001277	为了复制这个实验，你需要知道这些样品的位置。有些样品的温度较高，有些则较低。这可能对实验产生影响。
en_001278	"""该小组表示要""""确定_四个不同样品的质量。什么样品？他们应该更具体地说明他们在哪四个样品上做实验。他们说每个样品中有四个醋......""""他们没有告诉我们要用多少醋。另外，该小组没有使用对照组来显示没有对照组的质量差异""。"
en_001279	在他们开始之前，他们的预测是_什么。之后检查他们的预测是否正确。
en_001280	如果要重复这个过程，我需要的额外信息包括：哪些材料的样品从第_一件到最后一件，基本上是以偶数秒为单位，哪些材料在装满醋的容器中被处理的时间更长。
en_001281	我会补充说让所有的样品在醋中浸泡。确保它们在做之前是干燥的。不要让任何类型的样品混在_一起。
en_001282	该小组需要在他们的程序中包括将使用多少醋，因为这将影响结果。他们还应该包括分开的相同容器的大小，这也会影响结果。该小组还可以包括关于醋的温度的信息，这是_一个重要的常数。
en_001283	我们需要知道程序中的样品是_什么，它只是说要获得四个样品。告诉我们用什么单位来测量样品和用什么尺寸的试管也会有帮助。这样就可以正确地进行实验了。
en_001284	你需要知道使用_什么材料，使用的醋的量，以及。
en_001285	"""为了复制这个实验，这个过程必须告诉我们他们用_什么材料做""""样品""""，他们必须告诉我们他们在四个容器中使用了多少醋，他们必须告诉我们用什么来测量每个样品的质量，以及你在蒸馏水中冲洗每个样品多长时间。"
en_001286	好吧，我不确定这个答案，但如果你想要同样的答案，你就重复这些步骤，以便得到答案。但我认为，如果他们用木头来做，葡萄酒会吸得更多，因为木头会把任何液体吸上来。所以会有_一个不同的答案。
en_001287	为了复制这个实验，我需要的其他信息是你需要倒入杯子的醋的量。你所使用的样品是_什么，以及你的对照组是什么。实验过程中有一些重要的部分被遗漏了。
en_001288	我想把_4个容器分别命名为大理石、石灰石和塑料，这样读者就可以知道容器里有什么，然后在每个样品上倒入均匀的醋。让它静置并干燥24小时，最后将我得到的质量与我在开始时得到的质量进行比较。
en_001289	要复制这个实验，必须知道使用了多少醋。知道使用了_什么浓度的醋也会有帮助。要复制这个实验，就必须知道程序中的样品是什么，以及它们被放在什么容器中。
en_001290	我需要知道如何测量我的样品。我需要知道每个杯子里放多少醋，应该把它放在阴凉处。
en_001291	假设猜测_一下四个样品的质量1他们是否会是正确的。学生实验中的独立因变量 ^p 结果--质量没有任何差别，开始和结束的质量都是一样的 11.2
en_001292	为了复制这个实验，我们应该被告知醋的量，单位是米/升，并告诉我们容器是由_什么制成的，并确定在孵化器中尝试的24小时内是否需要有一个恒温。
en_001293	为了复制小组实验，你需要知道该小组用_什么尺寸的容器来装样品。你还需要知道冲洗样品的时间是多久。如果你想得到同样的数据，你还需要知道他们是如何干燥材料的。
en_001294	为了复制这个实验，你需要知道倒入_四个相同容器中的醋的量，你还需要知道样品的质量是如何检验的（哪里的刻度类型），以及样品的量度（什么物质）现在被指出。
en_001295	样品是_什么，什么类型的容器。
en_001296	为了能够复制这个实验，还需要知道有多少醋被倒入不同但相同的容器。
en_001297	我们需要知道的另_一个重要信息是每个杯子里需要放多少醋，因为如果我们在一个杯子里倒更多的醋，而在另一个杯子里倒一点，结果可能会有所不同。
en_001298	我需要知道容器的大小。他们用来冲洗样品的水的温度如何或如何。
en_001299	为了复制这个实验，你需要知道所使用的醋的数量，有多少样品，以及实验是在_什么时间进行的。
en_001300	为了复制这个实验，有几件事可以做。_一个是说每个样品应该有多大。它还应该包括正在测试的样品的类型，另一件事是包括使用多少醋。另一件好事是进行多次试验。
en_001301	你需要知道每个样品要做多少次试验，才能做出_一个有效的实验。你需要知道如何测量质量以使数据听起来合理。此外，你还需要在四个独立的容器中分别倾倒。所有这些信息将有助于产生一个成功的实验。
en_001302	为了复制这个实验，你首先需要知道要用多少醋。还有就是它应该放置的时间。最重要的是，你需要给每个容器贴上标签，说明每个容器中的差异。
en_001303	你应该获得_4个独立的容器。然后对容器进行称重，这样你在对样品进行称重时就可以减去容器的重量。这将使你得到样品的质量，而不是样品和容器的总和。添加到样品中的醋的量也应该更清楚地确定。
en_001304	这个实验中的小组可以做
en_001305	你会需要醋，需要把样品材料放入测量，并给它们贴上标签，同时你还需要_四个相同的容器。这是为了复制起始质量、结束质量和质量差异。这就是你需要复制这个实验的原因。
en_001306	为了复制这个实验，你需要知道倒入容器的醋的量。你还需要知道样品晾晒的空间条件，空气中是否有更多的水蒸气，以及样品是否完全干燥，你还需要知道每个样品的密度，以及样品是否完全被淹没，或者是否漂浮在上面。
en_001307	在阅读了该小组的程序和学生的数据记录后，我想说的是，他们主要是_一些总的信息，以便人们复制实验。其中一个信息是他们在样品上用了多少醋，还有他们用什么来确定样品的质量。最后，他们使用的是什么类型的容器也是有用的信息。
en_001308	我需要知道你在每个杯子里放了多少醋，他们是如何确定质量的，他们在每个杯子里用了多少样品。
en_001309	开始质量，结束质量，质量的变化。
en_001310	我们复制这个实验所需要的额外信息将是乳化度。
en_001311	我需要重复这个实验的额外信息包括：我们要测试哪_四个样品，在不同的容器中倒入多少醋，在醋中放入多少样品，我在取出样品后将其放入什么，以及我将如何确定每个样品的质量。这些东西都是准确复制实验所需要的，否则我就不能知道实验的方向并做同样的实验。
en_001312	首先，你需要知道在每个容器中加入多少醋，每个样品的数量是多少。  _什么类型的醋，我会说得更具体。
en_001313	为了复制这个设计，我需要的其他信息是_四个不同的样品。我需要知道用于复制这个实验的样品。另外，我还需要知道在每一次盯着的时候需要加入多少醋，是否应该浸没在水中。此外，我还需要知道温度是否是一个关键因素，温度是多少。最后，我想知道酸（又称）醋的酸度。
en_001314	你需要知道在容器中加入多少醋。你需要知道_什么样的容器，你还需要知道如何测量样品。
en_001315	做_一个数据表，记录每个样品和起始质量。同时记录结束时的质量，以及质量的差异。还要记录最低和最高的质量。
en_001316	为了通过看程序来重复实验，必须知道_四个样品是什么。每个样品的醋的量也应该知道。另外，执行该程序的人应该知道每个样品要取多少，以及在确定质量（克）时要使用什么类型的测量方法。
en_001317	在步骤_二中，你应该倒多少醋？^p 对于第三步，什么样品与什么容器搭配？
en_001318	我们需要的额外信息是，我们需要在_四个独立的容器中分别倒入多少醋。还有，它说要给容器贴上标签，但我们应该贴什么标签。最后，它说要放置一种材料的样品，但它没有说是哪种材料，在开头，它说要确定四个不同样品的质量，但我们不知道是哪种样品。所以他们应该说出它的名字。这个程序中缺少很多信息。
en_001319	我们把容器放在哪里？我们将使用多少醋，最后，我们将使用_什么类型的木材和塑料？
en_001320	该小组没有加入的额外信息是，每个容器里倒了多少醋。如果每个容器中的醋的质量不同，那么就会影响样品的结果。你必须在每个容器中倒入相同数量的醋，而且必须在正确的时间进行，以使实验室的结果尽可能的准确。
en_001321	他们需要补充的_一点是，倒入杯中的醋是多少。另一件事，他们应该补充的是，不同的杯子应该有长。他们用蒸馏水冲洗了每个样品。
en_001322	你需要知道每个容器中使用了多少醋，在实验中测试多少样品。另外，如果每个样品的质量不同，例如大理石是_9.8克，塑料是7.2克，木材是11.2克，如何确定每个样品的质量？
en_001323	为了复制这个实验，你需要额外的信息。你需要知道材料，这_4个不同的样品是什么，使用了多少醋，材料是否应该完全浸没在醋中。如果没有这些信息，我们的数据可能是不同的。
en_001324	一些额外的信息是要确保样品是干燥的，才能做其他事情。接下来，确保你得到所有的数据，并做一个图表。
en_001325	要复制这个实验项目，你需要知道用_什么类型的容器来添加醋，以及在每个容器中倒多少醋。此外，你还需要知道你需要在醋中放置多少样品，你需要用多少蒸馏水来冲洗它，以及如何冲洗。
en_001326	你需要知道这些样品是由_什么材料制成的。你将需要知道在每个容器中倒入多少醋。你需要知道在每个容器里放多少样品。
en_001327	要复制这个实验，我需要知道在每个样品中倒入多少醋。我还需要知道每个样品的标签是_什么，每个杯子里要放多少雨水。
en_001328	我需要知道容器有多大，要用多少醋，以及_4个样品中每个样品的量是多少，以便复制实验。
en_001329	要重复学生的实验，你需要知道额外的程序。
en_001330	在阅读了该小组的实验程序后，为了复制该实验，需要做几件事。首先，应该确定_四个不同的样品，并说明所需的质量。还应确定每个样品中加入的醋的量。
en_001331	"""为了复制实验，你需要起始质量、终止质量和质量的差异。例如，大理石的起始质量是 ""_9.8""，结束质量是 ""9.4""，质量差是 ""0.4""。现在对于石灰石，这组学生得到的数据是""""10.4""""的起始质量，""""9.1""""的结束质量，""""-1.3""""的差异质量，现在对于木材，学生得到""""11.2""。开始质量""""11.2""""结束质量和0.0的差值质量。"""
en_001332	要倒入多少醋，容器有多大，我用哪种类型的秤？
en_001333	为了复制这个实验，知道你想从多少质量的每个样品开始，应该是有用的。该小组使用的每个起始质量都不同，对这个结果有重大影响。你还会想知道该小组在每个容器中放入多少醋。另外，了解该小组是如何将样品从容器中取出的也很重要。取决于如何取出样品，这对最终的结果有很大的影响。
en_001334	对于第_二步，你倒入多少醋？^p 对于第四步，你如何从容器中取出样品？^p 对于第三步，你在容器上贴什么标签？
en_001335	他们可以添加_一些额外的信息，如每个容器中应该倒入多少醋，告诉他们每个容器中使用了多少材料，并说明他们的假设是否正确。
en_001336	1.)每个容器里应该有多少醋？^p 2.)为什么哪个样品不重要？3.) 容器是否会影响你的结果？
en_001337	要复制这个实验，你必须要有做这个项目的程序、材料和时间。
en_001338	为了复制这个实验，需要_一些额外的信息。你需要知道有多少醋被添加到容器中。你还需要知道一种材料的多少被认为是一个样品。有必要知道如何给不同的容器贴标签，因为它们是相同的。
en_001339	为了复制这个实验，你需要的额外信息是告诉每个容器里要放多少醋，告诉每个材料的大小，如大理石、石灰石、木头、酸奶。  还应该加上实验后材料最可能出现的样子。
en_001340	为了复制实验，你需要的_三个信息是一个假设，首先预测你认为会发生什么。第二，你需要数据信息，比如他们在表格中做了什么，第三，你需要你的工具，他们显然有这些工具，因为他们已经记录了他们的数据。
en_001341	为了让别人复制这个实验，这个小组应该立即包括，_四个样品物质的名称。此外，他们还应该包括在每个样品中加入多少醋，以及这个量是否在所有4个样品中保持不变。这个小组也没有告诉我们这个实验的目的。当复制这个实验时，我不会清楚我所做的目的和我想弄清楚的东西。
en_001342	为了复制这个实验，你需要知道每个杯子里的醋的量。你还必须包括_一个没有醋的对照组，看看质量是否会改变。另一个需要的信息是样品放置的位置，如热环境或冷环境。
en_001343	你需要将醋倒入_四个新的独立但相同的容器中。然后你将需要得到四个新的样品。并确定四个不同样品的质量。
en_001344	对于这个实验，你还需要知道设备和_四个样品。样品是什么，你还需要什么来做这个实验，也许还需要一个特定的地方来放置样品，例如光亮、黑暗的房间和温度。你应该做两次实验，一次在光亮的房间，一次在黑暗的不同温度。
en_001345	为了复制这个实验，我需要知道我使用的是_什么类型的媒介，所以我需要一个范围，在他们得到治疗之前和之后观察动机，以使步骤简单，他们可以说重复步骤2和3，为每个不同的动机使用。
en_001346	我需要知道的_一些额外信息是：我使用的是什么样品，我测量的是什么单位的质量，我应该在每个杯子里放多少醋，这也是我需要的信息，在程序中并不明显。
en_001347	你需要_一些图片和说明。
en_001348	1 让样品在不同的时间内干燥。^p 2 尝试不同的容器，不完全相同，不同大小/形状。^p 3 除了醋之外，尝试一种以上的酸。^p 4 让样品放置超过24小时。
en_001349	为了复制小组的实验，你需要知道每个样品要加多少醋。你还需要知道_什么样的容器是塑料的、金属的、纸的，这取决于有多少醋可以保存在里面。另外，样品的质量也要相同，不同的母体由于表面积等原因会得出不同的结论。
en_001350	为了复制这个小组的实验，我需要知道有多少醋，而且我们必须在容器上贴上标签。
en_001351	为了复制这个实验，你需要的额外信息是在步骤_2中你应该把多少醋倒入四个独立的容器中。另一个额外的信息是提到程序中使用的具体样品。第三条信息是在24小时后，你应该用多少水来冲洗每个样品。
en_001352	那么，你将需要与其他实验相同数量的物体，所以它可能是相同的。
en_001353	你必须要看_一下雨水的数量是多少。此外，还需要所有的醋的测量结果。
en_001354	"""要复制这个小组的实验，我需要知道我应该用多少醋，用_什么样品（如果图表没有显示，那么我就不知道），最后我需要知道如何确定质量。因为我不知道如何确定质量。在程序中应该说""""通过......确定质量"""""""
en_001355	为了复制实验，你需要_一些信息，如你的假设问题、结果、结论等。你还需要说明你是如何得到你的结果和结论的。
en_001356	最初，为了做这个实验，人们需要知道使用哪些个体样本，使用_什么样的样本。学生们应该包括倒入每个容器中的醋的量，这样调查就会是一致的，以便准确地重现这一结果。学生们应该包括容器的类型和大小，用于测量每个样品质量的仪器，并包括一份用于未来调查的材料清单。
en_001357	复制这个实验的额外信息是应该在容器中倒入多少醋。另_一个是应该用多少蒸馏水来使用这些样品。第三是应该用什么方法来确定样品的质量。
en_001358	在阅读了该小组的程序后，你需要的额外信息是因变量和自变量、中心变量和成本变量、假设和问题陈述。
en_001359	该小组缺少_一个完整的重要细节。我需要知道一个人要用多少醋。
en_001360	你需要告诉我们它在外面呆了多长时间。
en_001361	你如何找到质量，你用_什么来测量，有多少醋。
en_001362	我需要确定_四个不同样品的质量，然后我将对起始质量的大理石进行取样，然后我将确保我对所有样品的起始质量、结束质量和质量差异进行标注。24小时后，将样品从容器中取出，让其干燥。
en_001363	其他信息
en_001364	你要再次添加标签。然后你将不得不再次记录你的结果，然后你将检查你的工作。
en_001365	该小组程序所需的其他信息是，该小组应该说明进行该实验需要_什么样的样品。还可以确定的是，学生应该把醋倒入样品中的量。另一个步骤可以帮助学生在复制样品时有一个准确的测量，而不是让每个样品从7.2-11.2不等。例如，可以让每个样品的浓度为9.8，这样更容易看出哪个样品受酸的影响更大。
en_001366	这个小组的程序是错误的，因为他们需要更多的时间来做这个实验，如果这个小组只是比以前更努力地工作，那么他们仍然有机会通过实验，把大理石和石灰石拿出来，用纸或其他东西代替，那么他们可以通过把_一些不好的材料拿出来，把新的材料放进去来通过实验。
en_001367	首先你需要知道他们在每个样品杯中使用了多少醋。其次每种物质的量应该是相同的。其次，他们是用_什么样的容器把这些物质放在有盖子的地方还是有盖子的地方？
en_001368	为了复制这个实验，我需要的其他信息包括知道需要倒入容器的醋的量。我还需要知道使用的是_什么类型的容器，以及在24小时的等待期内将这些容器放在哪里。最后，我需要知道这个实验的控制方法，以便进行复制。
en_001369	铝箔和黑纸可以很好地包裹住杯子，因为你可以有_一个你想要的任何形状的杯子，用铝箔把杯子的盖子压紧，用黑纸可以把它弄湿。铝箔纸可以让它看起来像你想让它出来的一些东西。
en_001370	你需要知道要买_什么材料。你还需要知道每个杯子里要放多少醋。他们应该告诉我们用什么来测量杯子。他们还应该告诉我们要用什么类型的容器。
en_001371	你需要知道要倒多少醋，要使用的材料清单，以及每种材料的数量。
en_001372	为了重复这个实验，我还需要知道所使用的样品是_什么，我需要什么样的容器（大小）。我还需要告诉我测量每个样品的起始质量的信息。
en_001373	在阅读了该小组的程序后，为了复制这个实验，它必须包括你需要_什么类型的样品，使用多少醋，以及你需要一个对照来比较结果。这个实验的对照是将四个样品放在水中，并找出开始和结束的质量。该程序还应该包括使用天平来确定质量。
en_001374	该程序缺少_一些关键信息。首先，该小组没有说样品是什么，所以要重新制作实验室。我不知道我需要得到什么，即使它在表格中显示了它，他们应该在程序中显示。另外，该小组没有详细说明在容器中要放多少醋。最后，该小组没有说容器的大小。
en_001375	如果复制这个实验，有_一个信息是必须的，那就是用了多少醋。你还需要知道你将在杯子里放多少样品。你可能还想知道用的是什么尺寸的杯子，这样进行实验的人就能做到完全一样了。另一个有帮助的信息是知道使用这个说法的时间有多长，以便每个样品都得到相同数量的H.O应用。
en_001376	你需要_一些可以测量的东西，然后在时间到了之后测量它，有不同颜色的杯子，所以很容易分辨出三个杯子在相同温度下的不同，因为温度可以减缓和加速这个过程。
en_001377	在他们的程序中，这个小组应该包括几件事。他们没有说明_什么类型的容器或多大的容器。他们没有说什么类型的醋，也没有说有多少醋要倒入容器。他们没有说完成后如何处理这个容器。他们没有说明他们是如何确定质量的。
en_001378	为了复制这个实验，我需要显示的额外信息是使用多少醋，以及为_什么做这个实验。这个实验的目的是什么，如果是这样的话，我需要知道要使用的材料类型。
en_001379	为了复制这个实验，你需要知道：在每个容器中倒入多少醋；用_什么器皿来测量每个样品的质量；以及应该测量什么材料（如大理石、石灰石）。
en_001380	为了完成这个实验，有必要知道这_四种材料到底是什么。该程序只是将这些未知物质称为样品或材料。另外，也不知道每种物质要用多少醋。最后是要知道每种物质要用多少。这三个因素在进行这个程序和实验中很重要。
en_001381	为了复制这个实验，你需要知道材料的样本是_什么，你需要控制组，你需要给你的容器贴上什么标签。
en_001382	这个程序缺乏复制实验所需的重要信息。必要的样品：大理石、石灰石、木材和塑料，都没有在程序中列出。每个容器中必须倒入的醋的量也没有说明。为了确定每个样品的质量，这些都是需要的。大理石、石灰石、木材和塑料。
en_001383	一些额外的信息，你将需要一个对照。你还需要测量你在每个样品中放了多少醋。另一件事是你必须在你的程序中列出你所测试的样品。
en_001384	应该添加的其他信息是对实验的简要介绍和目的。_什么类型的质量，应该被添加进去，这样会引起混乱。我知道的方式是，什么是质量，是学生记录的数据。实验过程还应该明确说明需要记录的内容，如开始和结束的质量以及质量的差异。
en_001385	你需要的其他信息是你倒在自己杯子里的醋的精确测量。你还需要测量_24小时后的醋的数量。此外，你还需要知道容器需要放在什么温度下才能收到最大的侵蚀。
en_001386	为了彻底复制这个实验，你需要知道每个样品的大致尺寸，因为_10英寸的木块和10厘米的木块会有不同的反应。此外，还需要知道在每个盖子里放多少醋，以及当你把样品放置24小时后，房间的条件是什么。
en_001387	我想，你需要所有相同的步骤来重复这个过程。但是不必找到每个物体之间的质量。
en_001388	你将需要数据图表和实验的程序来复制它。
en_001389	我想知道这个实验与酸雨有_什么关系，因为没有介绍说明目的。我将在烧杯中倒入多少醋。^p 我需要什么材料来进行这个实验？
en_001390	我需要知道结果是_什么或者它应该是什么样子的。给出的信息很好，但并没有真正解释他们为什么要做这个实验，但表格很好，可以理解。
en_001391	醋的用量是多少？我们要漂洗多长时间？
en_001392	程序中没有包括的应该说明的信息是每个容器中加入的醋的量。
en_001393	要复制这个实验，你需要知道倒入每个样品的醋的量。为了得到准确的结果，你会
en_001394	"""在阅读了该小组的程序后，他们可以补充的_一点是在第1步中说明他们要测试的是什么。例如，他们可以说，""""确定大理石、石灰石、木材和塑料的质量。这个小组可以做的另一件事是对实验进行更多的试验，这样他们就可以得到有效的结果。最后，这个小组还可以在他们的程序中说，通过指定某人应该在4个容器中各放多少醋，使其易于复制。"""
en_001395	我想在程序中加入的内容是：_一、你需要什么材料，二、记录你的数据，三、你的结论是什么，你得出了什么。
